note,morph_id,morph_id_other,mosquito_sex,blood_fed_status,notes,sample_id,PARENT_KEY,KEY
,anopheles_funestus,,male,,,ep0000843418,uuid:6ee8c3c1-bf2f-4544-acb3-0cc84ee9ecef,uuid:6ee8c3c1-bf2f-4544-acb3-0cc84ee9ecef/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000844494,uuid:6ee8c3c1-bf2f-4544-acb3-0cc84ee9ecef,uuid:6ee8c3c1-bf2f-4544-acb3-0cc84ee9ecef/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000844028,uuid:908a7c03-befa-4866-be7e-9ab35eb7ca7d,uuid:908a7c03-befa-4866-be7e-9ab35eb7ca7d/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844087,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[1]
,anopheles_funestus,,female,gravid,,ep0000847058,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000843382,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[3]
,anopheles_funestus,,female,gravid,,ep0000842123,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[4]
,anopheles_funestus,,female,gravid,,ep0000844819,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000844285,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[6]
,anopheles_funestus,,female,gravid,,ep0000844469,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[7]
,anopheles_funestus,,female,gravid,,ep0000844454,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[8]
,anopheles_funestus,,female,gravid,,ep0000843689,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[9]
,anopheles_funestus,,female,gravid,,ep0000844722,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[10]
,anopheles_funestus,,female,unfed,,ep0000843893,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[11]
,anopheles_funestus,,male,,,ep0000843553,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[12]
,anopheles_funestus,,male,,,ep0000844227,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[13]
,anopheles_funestus,,male,,,ep0000846713,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[14]
,anopheles_funestus,,male,,,ep0000842317,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[15]
,anopheles_funestus,,male,,,ep0000844178,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[16]
,anopheles_funestus,,male,,,ep0000843160,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[17]
,anopheles_funestus,,male,,,ep0000843001,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[18]
,anopheles_funestus,,male,,,ep0000846532,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[19]
,anopheles_funestus,,male,,,ep0000844488,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[20]
,anopheles_funestus,,male,,,ep0000845833,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[21]
,anopheles_funestus,,male,,,ep0000844447,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[22]
,anopheles_funestus,,male,,,ep0000845964,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[23]
,anopheles_funestus,,male,,,ep0000844540,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[24]
,anopheles_funestus,,male,,,ep0000844365,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[25]
,anopheles_funestus,,male,,,ep0000843033,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[26]
,anopheles_funestus,,male,,,ep0000844143,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[27]
,anopheles_funestus,,male,,,ep0000844154,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[28]
,anopheles_funestus,,male,,,ep0000844658,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[29]
,anopheles_funestus,,male,,,ep0000841642,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[30]
,anopheles_funestus,,male,,,ep0000844734,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[31]
,anopheles_funestus,,male,,,ep0000844340,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[32]
,anopheles_funestus,,male,,,ep0000843512,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[33]
,anopheles_funestus,,male,,,ep0000844550,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[34]
,anopheles_funestus,,male,,,ep0000841934,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[35]
,anopheles_funestus,,female,gravid,,ep0000844694,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[36]
,anopheles_funestus,,female,gravid,,ep0000844738,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[37]
,anopheles_funestus,,female,unfed,,ep0000846353,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[38]
,anopheles_funestus,,female,unfed,,ep0000844313,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[39]
,anopheles_funestus,,female,unfed,,ep0000844556,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[40]
,anopheles_funestus,,female,unfed,,ep0000844063,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[41]
,anopheles_gambiae_sl,,male,,,ep0000843935,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd,uuid:717967fe-61f7-4c61-b93c-b2b8d5236afd/mosquito_data[42]
,anopheles_funestus,,female,gravid,,ep0000846847,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000842813,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000844536,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000846278,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000843068,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000844730,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000843823,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000844027,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000847172,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[9]
,anopheles_funestus,,male,,,ep0000843948,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[10]
,anopheles_funestus,,male,,,ep0000846064,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[11]
,anopheles_funestus,,male,,,ep0000843049,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[12]
,anopheles_funestus,,male,,,ep0000843647,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d,uuid:96da16c5-7703-4a88-bcac-ad9328e88d8d/mosquito_data[13]
,anopheles_funestus,,male,,,ep0000841967,uuid:e37184a4-aad9-4553-959a-3690496d7b6c,uuid:e37184a4-aad9-4553-959a-3690496d7b6c/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000844079,uuid:e37184a4-aad9-4553-959a-3690496d7b6c,uuid:e37184a4-aad9-4553-959a-3690496d7b6c/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000843605,uuid:e37184a4-aad9-4553-959a-3690496d7b6c,uuid:e37184a4-aad9-4553-959a-3690496d7b6c/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000844416,uuid:e37184a4-aad9-4553-959a-3690496d7b6c,uuid:e37184a4-aad9-4553-959a-3690496d7b6c/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000843665,uuid:e37184a4-aad9-4553-959a-3690496d7b6c,uuid:e37184a4-aad9-4553-959a-3690496d7b6c/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000843917,uuid:1ef10acb-40f3-4d90-8f1f-4dc04258064a,uuid:1ef10acb-40f3-4d90-8f1f-4dc04258064a/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000844565,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000846846,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8/mosquito_data[2]
,anopheles_funestus,,female,fed,,ep0000842199,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8/mosquito_data[3]
,anopheles_gambiae_sl,,female,unfed,,ep0000841303,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000843769,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000844589,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8/mosquito_data[6]
,anopheles_funestus,,female,unfed,,ep0000843879,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8/mosquito_data[7]
,anopheles_funestus,,female,unfed,,ep0000843910,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8/mosquito_data[8]
,anopheles_funestus,,female,unfed,,ep0000846443,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8,uuid:13f9d7c5-7dd0-4c5a-87f9-7aab72391ea8/mosquito_data[9]
,anopheles_funestus,,male,,,ep0000843235,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000845812,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[2]
,anopheles_funestus,,female,unfed,,ep0000841190,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000844553,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[4]
,anopheles_funestus,,female,unfed,,ep0000843738,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[5]
,anopheles_funestus,,female,unfed,,ep0000844194,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[6]
,anopheles_funestus,,male,,,ep0000842816,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[7]
,anopheles_funestus,,male,,,ep0000843063,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[8]
,anopheles_funestus,,male,,,ep0000844210,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[9]
,anopheles_funestus,,male,,,ep0000844264,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[10]
,anopheles_funestus,,male,,,ep0000843572,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[11]
,anopheles_funestus,,male,,,ep0000845418,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[12]
,anopheles_funestus,,female,unfed,,ep0000842252,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[13]
,anopheles_funestus,,male,,,ep0000842292,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[14]
,anopheles_funestus,,female,unfed,,ep0000842486,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[15]
,anopheles_funestus,,male,,,ep0000842033,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[16]
,anopheles_gambiae_sl,,female,gravid,,ep0000844489,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[17]
,anopheles_funestus,,female,gravid,,ep0000842119,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[18]
,anopheles_funestus,,male,,,ep0000844023,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[19]
,anopheles_gambiae_sl,,female,gravid,,ep0000844713,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81,uuid:9d337e8c-14c3-49f0-a32e-dd8cd7abef81/mosquito_data[20]
,anopheles_funestus,,female,unfed,,ep0000843788,uuid:a9652dc0-602d-406b-b4ee-b51d899f82aa,uuid:a9652dc0-602d-406b-b4ee-b51d899f82aa/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000846877,uuid:a9652dc0-602d-406b-b4ee-b51d899f82aa,uuid:a9652dc0-602d-406b-b4ee-b51d899f82aa/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000843952,uuid:a9652dc0-602d-406b-b4ee-b51d899f82aa,uuid:a9652dc0-602d-406b-b4ee-b51d899f82aa/mosquito_data[3]
,anopheles_funestus,,female,unfed,,ep0000846476,uuid:ffb6b41d-f381-4f75-a849-2dc2add98825,uuid:ffb6b41d-f381-4f75-a849-2dc2add98825/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000844520,uuid:dfb2f786-d078-42f6-b1ef-caa87dd1ddae,uuid:dfb2f786-d078-42f6-b1ef-caa87dd1ddae/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000843221,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[1]
,anopheles_funestus,,male,,,ep0000842385,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[2]
,anopheles_funestus,,male,,,ep0000846433,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[3]
,anopheles_funestus,,male,,,ep0000844684,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[4]
,anopheles_funestus,,male,,,ep0000842654,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[5]
,anopheles_funestus,,male,,,ep0000844445,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[6]
,anopheles_funestus,,male,,,ep0000846311,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[7]
,anopheles_funestus,,male,,,ep0000844387,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[8]
,anopheles_funestus,,male,,,ep0000846242,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[9]
,anopheles_funestus,,male,,,ep0000844580,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[10]
,anopheles_funestus,,male,,,ep0000845888,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[11]
,anopheles_funestus,,male,,,ep0000844513,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[12]
,anopheles_funestus,,male,,,ep0000844645,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[13]
,anopheles_funestus,,male,,,ep0000844464,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[14]
,anopheles_funestus,,female,fed,,ep0000845367,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[15]
,anopheles_funestus,,female,gravid,,ep0000843878,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[16]
,anopheles_funestus,,female,gravid,,ep0000846938,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[17]
,anopheles_funestus,,female,gravid,,ep0000842373,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[18]
,anopheles_funestus,,female,gravid,,ep0000843422,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[19]
,anopheles_funestus,,female,gravid,,ep0000846053,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[20]
,anopheles_funestus,,female,gravid,,ep0000844912,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[21]
,anopheles_funestus,,female,gravid,,ep0000846231,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[22]
,anopheles_funestus,,female,gravid,,ep0000843327,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[23]
,anopheles_funestus,,female,gravid,,ep0000843465,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[24]
,anopheles_funestus,,female,gravid,,ep0000843559,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[25]
,anopheles_funestus,,female,gravid,,ep0000842147,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[26]
,anopheles_funestus,,female,gravid,,ep0000843764,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[27]
,anopheles_funestus,,female,gravid,,ep0000843367,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[28]
,anopheles_funestus,,female,gravid,,ep0000843343,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[29]
,anopheles_funestus,,female,gravid,,ep0000844525,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[30]
,anopheles_funestus,,female,gravid,,ep0000843847,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[31]
,anopheles_funestus,,female,gravid,,ep0000844412,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[32]
,anopheles_funestus,,female,gravid,,ep0000843532,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[33]
,anopheles_funestus,,female,unfed,,ep0000844625,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[34]
,anopheles_funestus,,female,unfed,,ep0000846797,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[35]
,anopheles_funestus,,female,unfed,,ep0000845693,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[36]
,anopheles_funestus,,female,unfed,,ep0000845883,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[37]
,anopheles_funestus,,female,unfed,,ep0000844676,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[38]
,anopheles_funestus,,female,unfed,,ep0000842479,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[39]
,anopheles_funestus,,female,unfed,,ep0000846848,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec,uuid:55ce01d5-9199-4720-86ca-41c81a0729ec/mosquito_data[40]
,anopheles_funestus,,female,unfed,,ep0000843969,uuid:48f060f6-d42f-4dfe-bbf3-5f12b4a3885f,uuid:48f060f6-d42f-4dfe-bbf3-5f12b4a3885f/mosquito_data[1]
,anopheles_coustani,,female,unfed,,ep0000844384,uuid:48f060f6-d42f-4dfe-bbf3-5f12b4a3885f,uuid:48f060f6-d42f-4dfe-bbf3-5f12b4a3885f/mosquito_data[2]
,anopheles_coustani,,female,unfed,,ep0000846992,uuid:d5dbb33e-f4bb-4a59-b818-e2f0e8f7781e,uuid:d5dbb33e-f4bb-4a59-b818-e2f0e8f7781e/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000845076,uuid:61745881-b1d6-475b-b0fc-9b7226782042,uuid:61745881-b1d6-475b-b0fc-9b7226782042/mosquito_data[1]
,anopheles_funestus,,female,unfed,,ep0000842462,uuid:61745881-b1d6-475b-b0fc-9b7226782042,uuid:61745881-b1d6-475b-b0fc-9b7226782042/mosquito_data[2]
,anopheles_funestus,,female,gravid,,ep0000844419,uuid:61745881-b1d6-475b-b0fc-9b7226782042,uuid:61745881-b1d6-475b-b0fc-9b7226782042/mosquito_data[3]
